fecha,sector_code,exportaciones,importaciones,balance,pais,pais_code,sector,moneda_original
2016-06,4,243938445,512558310,-268619865,Estados Unidos,US,Aceites y grasas,USD
2016-07,4,242428885,534566539,-292137654,Estados Unidos,US,Aceites y grasas,USD
2016-08,4,221191052,542255446,-321064394,Estados Unidos,US,Aceites y grasas,USD
2016-09,4,261796510,540273863,-278477353,Estados Unidos,US,Aceites y grasas,USD
2016-10,4,267847227,474010036,-206162809,Estados Unidos,US,Aceites y grasas,USD
2016-11,4,273272867,579817086,-306544219,Estados Unidos,US,Aceites y grasas,USD
2016-12,4,261264815,502451795,-241186980,Estados Unidos,US,Aceites y grasas,USD
2017-01,4,288590178,579282775,-290692597,Estados Unidos,US,Aceites y grasas,USD
2017-02,4,239165951,464163800,-224997849,Estados Unidos,US,Aceites y grasas,USD
2017-03,4,359539941,596228140,-236688199,Estados Unidos,US,Aceites y grasas,USD
2017-04,4,284936272,581018179,-296081907,Estados Unidos,US,Aceites y grasas,USD
2017-05,4,275129220,664527332,-389398112,Estados Unidos,US,Aceites y grasas,USD
2017-06,4,201040731,501526236,-300485505,Estados Unidos,US,Aceites y grasas,USD
2017-07,4,226976367,563314157,-336337790,Estados Unidos,US,Aceites y grasas,USD
2017-08,4,211334192,639628004,-428293812,Estados Unidos,US,Aceites y grasas,USD
2017-09,4,194871556,561157511,-366285955,Estados Unidos,US,Aceites y grasas,USD
2017-10,4,257165819,609457644,-352291825,Estados Unidos,US,Aceites y grasas,USD
2017-11,4,226554537,558404799,-331850262,Estados Unidos,US,Aceites y grasas,USD
2017-12,4,225502797,485761891,-260259094,Estados Unidos,US,Aceites y grasas,USD
2018-01,4,237925535,668916130,-430990595,Estados Unidos,US,Aceites y grasas,USD
2018-02,4,225705495,588551486,-362845991,Estados Unidos,US,Aceites y grasas,USD
2018-03,4,246835626,624509024,-377673398,Estados Unidos,US,Aceites y grasas,USD
2018-04,4,238674043,594037833,-355363790,Estados Unidos,US,Aceites y grasas,USD
2018-05,4,337371661,577372269,-240000608,Estados Unidos,US,Aceites y grasas,USD
2018-06,4,234081676,501187081,-267105405,Estados Unidos,US,Aceites y grasas,USD
2018-07,4,215160672,561003830,-345843158,Estados Unidos,US,Aceites y grasas,USD
2018-08,4,231040350,555000226,-323959876,Estados Unidos,US,Aceites y grasas,USD
2018-09,4,192470813,465577601,-273106788,Estados Unidos,US,Aceites y grasas,USD
2018-10,4,191028471,554909671,-363881200,Estados Unidos,US,Aceites y grasas,USD
2018-11,4,244190844,477676460,-233485616,Estados Unidos,US,Aceites y grasas,USD
2018-12,4,193013964,537677242,-344663278,Estados Unidos,US,Aceites y grasas,USD
2019-01,4,221110189,504441605,-283331416,Estados Unidos,US,Aceites y grasas,USD
2019-02,4,167803388,490931816,-323128428,Estados Unidos,US,Aceites y grasas,USD
2019-03,4,276738155,525895662,-249157507,Estados Unidos,US,Aceites y grasas,USD
2019-04,4,195220371,515804690,-320584319,Estados Unidos,US,Aceites y grasas,USD
2019-05,4,230488247,510557708,-280069461,Estados Unidos,US,Aceites y grasas,USD
2019-06,4,202853022,486173813,-283320791,Estados Unidos,US,Aceites y grasas,USD
2019-07,4,219394165,582093516,-362699351,Estados Unidos,US,Aceites y grasas,USD
2019-08,4,218183447,496380966,-278197519,Estados Unidos,US,Aceites y grasas,USD
2019-09,4,204381183,465223723,-260842540,Estados Unidos,US,Aceites y grasas,USD
2019-10,4,275098938,510921922,-235822984,Estados Unidos,US,Aceites y grasas,USD
2019-11,4,283143048,485169898,-202026850,Estados Unidos,US,Aceites y grasas,USD
2019-12,4,245319910,514473864,-269153954,Estados Unidos,US,Aceites y grasas,USD
2020-01,4,202625793,473851844,-271226051,Estados Unidos,US,Aceites y grasas,USD
2020-02,4,319112403,480318296,-161205893,Estados Unidos,US,Aceites y grasas,USD
2020-03,4,305269715,589395791,-284126076,Estados Unidos,US,Aceites y grasas,USD
2020-04,4,276595246,555301236,-278705990,Estados Unidos,US,Aceites y grasas,USD
2020-05,4,287326737,530955673,-243628936,Estados Unidos,US,Aceites y grasas,USD
2020-06,4,234336346,562969188,-328632842,Estados Unidos,US,Aceites y grasas,USD
2020-07,4,240430236,553649070,-313218834,Estados Unidos,US,Aceites y grasas,USD
2020-08,4,276844046,557611819,-280767773,Estados Unidos,US,Aceites y grasas,USD
2020-09,4,251345336,507332811,-255987475,Estados Unidos,US,Aceites y grasas,USD
2020-10,4,268707637,507666292,-238958655,Estados Unidos,US,Aceites y grasas,USD
2020-11,4,262798074,527632541,-264834467,Estados Unidos,US,Aceites y grasas,USD
2020-12,4,308729375,576519207,-267789832,Estados Unidos,US,Aceites y grasas,USD
2021-01,4,340911261,607232045,-266320784,Estados Unidos,US,Aceites y grasas,USD
2021-02,4,302977522,534268261,-231290739,Estados Unidos,US,Aceites y grasas,USD
2021-03,4,350124445,635650561,-285526116,Estados Unidos,US,Aceites y grasas,USD
2021-04,4,336633531,763231174,-426597643,Estados Unidos,US,Aceites y grasas,USD
2021-05,4,274559736,761819579,-487259843,Estados Unidos,US,Aceites y grasas,USD
2021-06,4,308935625,836590701,-527655076,Estados Unidos,US,Aceites y grasas,USD
2021-07,4,283748038,993459206,-709711168,Estados Unidos,US,Aceites y grasas,USD
2021-08,4,317983031,818960200,-500977169,Estados Unidos,US,Aceites y grasas,USD
2021-09,4,240532358,966367829,-725835471,Estados Unidos,US,Aceites y grasas,USD
2021-10,4,324494829,872438467,-547943638,Estados Unidos,US,Aceites y grasas,USD
2021-11,4,440922133,1033243411,-592321278,Estados Unidos,US,Aceites y grasas,USD
2021-12,4,420818789,884817445,-463998656,Estados Unidos,US,Aceites y grasas,USD
2022-01,4,415489472,941835030,-526345558,Estados Unidos,US,Aceites y grasas,USD
2022-02,4,402219508,843194040,-440974532,Estados Unidos,US,Aceites y grasas,USD
2022-03,4,496343054,1059044098,-562701044,Estados Unidos,US,Aceites y grasas,USD
2022-04,4,323109258,1180406126,-857296868,Estados Unidos,US,Aceites y grasas,USD
2022-05,4,280065162,1211304775,-931239613,Estados Unidos,US,Aceites y grasas,USD
2022-06,4,302059246,1203561109,-901501863,Estados Unidos,US,Aceites y grasas,USD
2022-07,4,309804503,1131653665,-821849162,Estados Unidos,US,Aceites y grasas,USD
2022-08,4,313759376,1213374436,-899615060,Estados Unidos,US,Aceites y grasas,USD
2022-09,4,257598512,1142637488,-885038976,Estados Unidos,US,Aceites y grasas,USD
2022-10,4,227897099,1425482133,-1197585034,Estados Unidos,US,Aceites y grasas,USD
2022-11,4,216896561,1221864492,-1004967931,Estados Unidos,US,Aceites y grasas,USD
2022-12,4,269797481,1237096325,-967298844,Estados Unidos,US,Aceites y grasas,USD
2023-01,4,207082350,1163809567,-956727217,Estados Unidos,US,Aceites y grasas,USD
2023-02,4,169679375,1239487853,-1069808478,Estados Unidos,US,Aceites y grasas,USD
2023-03,4,238412970,1296328740,-1057915770,Estados Unidos,US,Aceites y grasas,USD
2023-04,4,259633887,1164847750,-905213863,Estados Unidos,US,Aceites y grasas,USD
2023-05,4,177341858,1237408073,-1060066215,Estados Unidos,US,Aceites y grasas,USD
2023-06,4,191661066,983855773,-792194707,Estados Unidos,US,Aceites y grasas,USD
2023-07,4,185034491,1150414046,-965379555,Estados Unidos,US,Aceites y grasas,USD
2023-08,4,184853027,1200465045,-1015612018,Estados Unidos,US,Aceites y grasas,USD
2023-09,4,184488156,1378649342,-1194161186,Estados Unidos,US,Aceites y grasas,USD
2023-10,4,214994128,1363848744,-1148854616,Estados Unidos,US,Aceites y grasas,USD
2023-11,4,179124371,1299250700,-1120126329,Estados Unidos,US,Aceites y grasas,USD
2023-12,4,148562887,1411866542,-1263303655,Estados Unidos,US,Aceites y grasas,USD
2024-01,4,129928443,1361936378,-1232007935,Estados Unidos,US,Aceites y grasas,USD
2024-02,4,172066690,1233599424,-1061532734,Estados Unidos,US,Aceites y grasas,USD
2024-03,4,238690004,1556867499,-1318177495,Estados Unidos,US,Aceites y grasas,USD
2024-04,4,185458935,1309671242,-1124212307,Estados Unidos,US,Aceites y grasas,USD
2024-05,4,216382421,1442068653,-1225686232,Estados Unidos,US,Aceites y grasas,USD
2024-06,4,215854142,1272778136,-1056923994,Estados Unidos,US,Aceites y grasas,USD
2024-07,4,221142527,1423910492,-1202767965,Estados Unidos,US,Aceites y grasas,USD
2024-08,4,172063706,1309863345,-1137799639,Estados Unidos,US,Aceites y grasas,USD
2024-09,4,195558587,1395440472,-1199881885,Estados Unidos,US,Aceites y grasas,USD
2024-10,4,163807048,1236921122,-1073114074,Estados Unidos,US,Aceites y grasas,USD
2024-11,4,194159820,1500012195,-1305852375,Estados Unidos,US,Aceites y grasas,USD
2024-12,4,287153832,1306593870,-1019440038,Estados Unidos,US,Aceites y grasas,USD
2025-01,4,372446725,1330673122,-958226397,Estados Unidos,US,Aceites y grasas,USD
2025-02,4,306573237,1164306450,-857733213,Estados Unidos,US,Aceites y grasas,USD
2025-03,4,316755891,1346170136,-1029414245,Estados Unidos,US,Aceites y grasas,USD
2025-04,4,323038611,1160174768,-837136157,Estados Unidos,US,Aceites y grasas,USD
2025-05,4,305892522,1376692165,-1070799643,Estados Unidos,US,Aceites y grasas,USD
2025-06,4,186116876,1147459599,-961342723,Estados Unidos,US,Aceites y grasas,USD
2025-07,4,175189889,1458388404,-1283198515,Estados Unidos,US,Aceites y grasas,USD
2025-08,4,207747187,1199320679,-991573492,Estados Unidos,US,Aceites y grasas,USD
2025-09,4,169979831,1354204857,-1184225026,Estados Unidos,US,Aceites y grasas,USD
2025-10,4,168017085,1234194486,-1066177401,Estados Unidos,US,Aceites y grasas,USD
2025-11,4,199966544,1182190210,-982223666,Estados Unidos,US,Aceites y grasas,USD
2010-01,5,14937503559,12712508361,2224995198,Estados Unidos,US,Productos químicos,USD
2010-02,5,14469650487,12879055935,1590594552,Estados Unidos,US,Productos químicos,USD
2010-03,5,16476514070,15267251848,1209262222,Estados Unidos,US,Productos químicos,USD
2010-04,5,15045924452,13538318376,1507606076,Estados Unidos,US,Productos químicos,USD
2010-05,5,15649500855,13975541425,1673959430,Estados Unidos,US,Productos químicos,USD
2010-06,5,16299692542,15555711720,743980822,Estados Unidos,US,Productos químicos,USD
2010-07,5,15812144375,14650675914,1161468461,Estados Unidos,US,Productos químicos,USD
2010-08,5,16030096305,15185953812,844142493,Estados Unidos,US,Productos químicos,USD
2010-09,5,15438799712,14674736630,764063082,Estados Unidos,US,Productos químicos,USD
2010-10,5,16192130653,14953778902,1238351751,Estados Unidos,US,Productos químicos,USD
2010-11,5,16261118277,14615211285,1645906992,Estados Unidos,US,Productos químicos,USD
2010-12,5,16659645333,15241139731,1418505602,Estados Unidos,US,Productos químicos,USD
2011-01,5,15768325468,14602187300,1166138168,Estados Unidos,US,Productos químicos,USD
2011-02,5,15182164639,15593572234,-411407595,Estados Unidos,US,Productos químicos,USD
2011-03,5,18639289530,17335100589,1304188941,Estados Unidos,US,Productos químicos,USD
2011-04,5,18141451561,16920236478,1221215083,Estados Unidos,US,Productos químicos,USD
2011-05,5,17849569211,16739863535,1109705676,Estados Unidos,US,Productos químicos,USD
2011-06,5,17613137037,17191125972,422011065,Estados Unidos,US,Productos químicos,USD
2011-07,5,17248205031,16027316247,1220888784,Estados Unidos,US,Productos químicos,USD
2011-08,5,17915245760,17479989564,435256196,Estados Unidos,US,Productos químicos,USD
2011-09,5,17921785801,16683751954,1238033847,Estados Unidos,US,Productos químicos,USD
2011-10,5,17704743903,16977079505,727664398,Estados Unidos,US,Productos químicos,USD
2011-11,5,16816110246,16297727047,518383199,Estados Unidos,US,Productos químicos,USD
2011-12,5,16660905341,16531214228,129691113,Estados Unidos,US,Productos químicos,USD
2012-01,5,16073366831,15728274461,345092370,Estados Unidos,US,Productos químicos,USD
2012-02,5,16288378309,15286843689,1001534620,Estados Unidos,US,Productos químicos,USD
2012-03,5,18994002372,17501631547,1492370825,Estados Unidos,US,Productos químicos,USD
2012-04,5,17440223135,15813895830,1626327305,Estados Unidos,US,Productos químicos,USD
2012-05,5,18325904727,18046553011,279351716,Estados Unidos,US,Productos químicos,USD
2012-06,5,18292705678,16046533943,2246171735,Estados Unidos,US,Productos químicos,USD
2012-07,5,17319156849,16780644031,538512818,Estados Unidos,US,Productos químicos,USD
2012-08,5,17765262903,17280649284,484613619,Estados Unidos,US,Productos químicos,USD
2012-09,5,16877667132,15816052323,1061614809,Estados Unidos,US,Productos químicos,USD
2012-10,5,17616782192,15888592201,1728189991,Estados Unidos,US,Productos químicos,USD
2012-11,5,16166992352,16831821706,-664829354,Estados Unidos,US,Productos químicos,USD
2012-12,5,16165118433,15165444806,999673627,Estados Unidos,US,Productos químicos,USD
2013-01,5,16634949575,16882407168,-247457593,Estados Unidos,US,Productos químicos,USD
2013-02,5,16483369974,15180283533,1303086441,Estados Unidos,US,Productos químicos,USD
2013-03,5,18809034162,17089145413,1719888749,Estados Unidos,US,Productos químicos,USD
2013-04,5,17846987338,18129653403,-282666065,Estados Unidos,US,Productos químicos,USD
2013-05,5,18316111619,16789437289,1526674330,Estados Unidos,US,Productos químicos,USD
2013-06,5,18091978602,15210302187,2881676415,Estados Unidos,US,Productos químicos,USD
2013-07,5,17503718861,17040354386,463364475,Estados Unidos,US,Productos químicos,USD
2013-08,5,17836542884,15423565986,2412976898,Estados Unidos,US,Productos químicos,USD
2013-09,5,17010523474,16028157872,982365602,Estados Unidos,US,Productos químicos,USD
2013-10,5,17757961774,17351748533,406213241,Estados Unidos,US,Productos químicos,USD
2013-11,5,16915015995,15562010842,1353005153,Estados Unidos,US,Productos químicos,USD
2013-12,5,16098060152,14769591620,1328468532,Estados Unidos,US,Productos químicos,USD
2014-01,5,16656518885,16258947307,397571578,Estados Unidos,US,Productos químicos,USD
2014-02,5,16138020861,15138100696,999920165,Estados Unidos,US,Productos químicos,USD
2014-03,5,18217569547,17875459084,342110463,Estados Unidos,US,Productos químicos,USD
2014-04,5,18244898159,18635948558,-391050399,Estados Unidos,US,Productos químicos,USD
2014-05,5,17943835623,17968280695,-24445072,Estados Unidos,US,Productos químicos,USD
2014-06,5,18539267145,17325434679,1213832466,Estados Unidos,US,Productos químicos,USD
2014-07,5,18154640347,17695390382,459249965,Estados Unidos,US,Productos químicos,USD
2014-08,5,18516332090,17459807418,1056524672,Estados Unidos,US,Productos químicos,USD
2014-09,5,17404252445,18171282600,-767030155,Estados Unidos,US,Productos químicos,USD
2014-10,5,18798236551,17892869678,905366873,Estados Unidos,US,Productos químicos,USD
2014-11,5,16984637710,15580363304,1404274406,Estados Unidos,US,Productos químicos,USD
2014-12,5,16760837080,17795427579,-1034590499,Estados Unidos,US,Productos químicos,USD
2015-01,5,16768985010,17206715115,-437730105,Estados Unidos,US,Productos químicos,USD
2015-02,5,16918896183,15991447492,927448691,Estados Unidos,US,Productos químicos,USD
2015-03,5,18370559729,19187997999,-817438270,Estados Unidos,US,Productos químicos,USD
2015-04,5,17778902057,20036287949,-2257385892,Estados Unidos,US,Productos químicos,USD
2015-05,5,18048324556,17821954237,226370319,Estados Unidos,US,Productos químicos,USD
2015-06,5,17958205080,19602679356,-1644474276,Estados Unidos,US,Productos químicos,USD
2015-07,5,17524814617,17847598058,-322783441,Estados Unidos,US,Productos químicos,USD
2015-08,5,17133390142,17327885392,-194495250,Estados Unidos,US,Productos químicos,USD
2015-09,5,16962883098,18828005119,-1865122021,Estados Unidos,US,Productos químicos,USD
2015-10,5,17405318554,18169185205,-763866651,Estados Unidos,US,Productos químicos,USD
2015-11,5,15935602464,16706923521,-771321057,Estados Unidos,US,Productos químicos,USD
2015-12,5,15657784013,17501352170,-1843568157,Estados Unidos,US,Productos químicos,USD
2016-01,5,15794437208,16311018999,-516581791,Estados Unidos,US,Productos químicos,USD
2016-02,5,16252937016,17387411978,-1134474962,Estados Unidos,US,Productos químicos,USD
2016-03,5,16954699608,20214347554,-3259647946,Estados Unidos,US,Productos químicos,USD
2016-04,5,16911679730,18094592581,-1182912851,Estados Unidos,US,Productos químicos,USD
2016-05,5,16407547260,18584972082,-2177424822,Estados Unidos,US,Productos químicos,USD
2016-06,5,17067229806,19339988143,-2272758337,Estados Unidos,US,Productos químicos,USD
2016-07,5,16327491484,17836822051,-1509330567,Estados Unidos,US,Productos químicos,USD
2016-08,5,17022729135,18620032180,-1597303045,Estados Unidos,US,Productos químicos,USD
2016-09,5,16449964155,17256191810,-806227655,Estados Unidos,US,Productos químicos,USD
2016-10,5,16545559587,17346265465,-800705878,Estados Unidos,US,Productos químicos,USD
2016-11,5,16049028270,18350728351,-2301700081,Estados Unidos,US,Productos químicos,USD
2016-12,5,15810228420,17939409865,-2129181445,Estados Unidos,US,Productos químicos,USD
2017-01,5,16395214471,17883927982,-1488713511,Estados Unidos,US,Productos químicos,USD
2017-02,5,16830806276,17416053586,-585247310,Estados Unidos,US,Productos químicos,USD
2017-03,5,18556590311,19604093178,-1047502867,Estados Unidos,US,Productos químicos,USD
2017-04,5,17017213742,17576699141,-559485399,Estados Unidos,US,Productos químicos,USD
2017-05,5,17781277609,19553171961,-1771894352,Estados Unidos,US,Productos químicos,USD
2017-06,5,17673449312,18845859896,-1172410584,Estados Unidos,US,Productos químicos,USD
2017-07,5,16372060409,17272644070,-900583661,Estados Unidos,US,Productos químicos,USD
2017-08,5,17604867009,18651348209,-1046481200,Estados Unidos,US,Productos químicos,USD
2017-09,5,16397543111,17531407908,-1133864797,Estados Unidos,US,Productos químicos,USD
2017-10,5,17964444482,18619119121,-654674639,Estados Unidos,US,Productos químicos,USD
